/Users/xingyi/Gate/gateCodes/gate-SimpleManualAnnotator/test-corpus/doc001.xml	30	completed	0.0
/Users/xingyi/Gate/gateCodes/gate-SimpleManualAnnotator/test-corpus/doc002.xml	28	completed	0.15789473
/Users/xingyi/Gate/gateCodes/gate-SimpleManualAnnotator/test-corpus/doc003.xml	56	completed	0.40350878
/Users/xingyi/Gate/gateCodes/gate-SimpleManualAnnotator/test-corpus/doc004.xml	1
